,date,attendance,host
5139,201512110,18624,BOS
5140,201512110,12533,DEN
5141,201512110,16184,IND
5142,201512110,17111,MEM
5143,201512110,16875,NOP
5144,201512110,17239,ORL
5145,201512110,17239,PHI
5146,201512110,17028,PHO
5147,201512110,18418,SAS
5148,201512110,19800,TOR
5149,201512110,19911,UTA
5150,201512120,17752,ATL
5151,201512120,15689,BRK
5152,201512120,21605,CHI
5153,201512120,18490,CHO
5154,201512120,20088,DAL
5155,201512120,14858,DET
5156,201512120,18456,HOU
5157,201512120,18717,MIL
5158,201512120,19511,POR
5159,201512130,19813,MIA
5160,201512130,18203,OKC
5161,201512130,16919,PHO
5162,201512130,19800,TOR
5163,201512140,15039,ATL
5164,201512140,12946,BRK
5165,201512140,21166,CHI
5166,201512140,19822,DAL
5167,201512140,12022,DEN
5168,201512140,13525,DET
5169,201512140,16598,IND
5170,201512140,15397,MEM
5171,201512140,19231,POR
5172,201512140,18418,SAS
5173,201512150,18624,BOS
5174,201512150,18997,LAL
5175,201512150,11323,MIN
5176,201512150,17317,SAC
5177,201512160,14827,ATL
5178,201512160,15113,BRK
5179,201512160,21032,CHI
5180,201512160,13120,DET
5181,201512160,19596,GSW
5182,201512160,14824,IND
5183,201512160,19060,LAC
5184,201512160,19812,NYK
5185,201512160,18203,OKC
5186,201512160,16019,ORL
5187,201512160,18418,SAS
5188,201512160,17899,UTA
5189,201512170,15817,CHO
5190,201512170,20562,CLE
5191,201512170,18997,LAL
5192,201512180,18624,BOS
5193,201512180,21534,CHI
5194,201512180,20199,DAL
5195,201512180,19596,GSW
5196,201512180,16548,IND
5197,201512180,19600,MIA
5198,201512180,12770,MIN
5199,201512180,17156,ORL
5200,201512180,17880,PHI
5201,201512180,17227,PHO
5202,201512180,18418,SAS
5203,201512180,19169,UTA
5204,201512190,18212,HOU
5205,201512190,18119,MEM
5206,201512190,19812,NYK
5207,201512190,18203,OKC
5208,201512190,16987,WAS
5209,201512200,14552,BRK
5210,201512200,20562,CLE
5211,201512200,13857,DEN
5212,201512200,19600,MIA
5213,201512200,16982,ORL
5214,201512200,16859,PHO
5215,201512200,19800,TOR
5216,201512210,18373,ATL
5217,201512210,18624,BOS
5218,201512210,21825,CHI
5219,201512210,18236,HOU
5220,201512210,19415,LAC
5221,201512210,19812,NYK
5222,201512210,18418,SAS
5223,201512210,19911,UTA
5224,201512210,15124,WAS
5225,201512220,19124,DEN
5226,201512220,19901,MIA
5227,201512220,15552,PHI
5228,201512220,19800,TOR
5229,201512230,17575,ATL
5230,201512230,15994,BRK
5231,201512230,19082,CHO
5232,201512230,20562,CLE
5233,201512230,19596,GSW
5234,201512230,18165,IND
5235,201512230,18997,LAL
5236,201512230,15754,MIL
5237,201512230,16788,MIN
5238,201512230,16686,NOP
5239,201512230,17061,ORL
5240,201512230,17034,PHO
5241,201512230,15879,WAS
5242,201512250,19596,GSW
5243,201512250,18319,HOU
5244,201512250,18997,LAL
5245,201512250,19845,MIA
5246,201512250,18203,OKC
5247,201512260,19015,ATL
5248,201512260,17732,BRK
5249,201512260,19091,CHO
5250,201512260,20392,DAL
5251,201512260,18288,DET
5252,201512260,16329,MIL
5253,201512260,15076,MIN
5254,201512260,18248,NOP
5255,201512260,18846,ORL
5256,201512260,17548,PHO
5257,201512260,19393,POR
5258,201512260,18420,SAS
5259,201512260,19911,UTA
5260,201512270,18624,BOS
5261,201512270,18119,MEM
5262,201512270,18203,OKC
5263,201512270,17317,SAC
5264,201512280,21898,CHI
5265,201512280,19632,CHO
5266,201512280,20300,DAL
5267,201512280,19596,GSW
5268,201512280,18165,IND
5269,201512280,19975,MIA
5270,201512280,17606,ORL
5271,201512280,18319,PHO
5272,201512280,18493,SAS
5273,201512280,19911,UTA
5274,201512280,20356,WAS
5275,201512290,17523,DEN
5276,201512290,18211,HOU
5277,201512290,18119,MEM
5278,201512290,19812,NYK
5279,201512290,18203,OKC
5280,201512300,18624,BOS
5281,201512300,22206,CHI
5282,201512300,19145,CHO
5283,201512300,20494,DAL
5284,201512300,14326,MIN
5285,201512300,18397,ORL
5286,201512300,19393,POR
5287,201512300,17317,SAC
5288,201512300,18418,SAS
5289,201512300,19800,TOR
5290,201512310,15475,DET
5291,201512310,18313,HOU
5292,201512310,16348,IND
5293,201512310,16920,NOP
5294,201512310,18203,OKC
5295,201512310,19380,UTA
5296, poptip s,Attend.,ort
5297,201701010,18088,ATL
5298,201701010,17530,IND
5299,201701010,18997,LAL
5300,201701010,19844,MIA
5301,201701010,15804,MIN
5302,201701020,15634,BRK
5303,201701020,21612,CHI
5304,201701020,20562,CLE
5305,201701020,19596,GSW
5306,201701020,16569,HOU
5307,201701020,19060,LAC
5308,201701020,17423,MIL
5309,201701020,19812,NYK
5310,201701030,18624,BOS
5311,201701030,19318,DAL
5312,201701030,11018,DEN
5313,201701030,13435,DET
5314,201701030,18997,LAL
5315,201701030,17124,PHI
5316,201701030,16772,PHO
5317,201701030,18418,SAS
5318,201701040,18418,CHO
5319,201701040,20562,CLE
5320,201701040,19596,GSW
5321,201701040,19060,LAC
5322,201701040,19812,NYK
5323,201701040,18846,ORL
5324,201701040,17608,SAC
5325,201701050,19570,DAL
5326,201701050,14391,DEN
5327,201701050,13723,DET
5328,201701050,18055,HOU
5329,201701050,16421,IND
5330,201701050,15003,NOP
5331,201701050,19403,POR
5332,201701050,19800,TOR
5333,201701060,18624,BOS
5334,201701060,17732,BRK
5335,201701060,19596,GSW
5336,201701060,18997,LAL
5337,201701060,18717,MIL
5338,201701060,19272,ORL
5339,201701060,17608,SAC
5340,201701060,18686,WAS
5341,201701070,18624,BOS
5342,201701070,21195,CHI
5343,201701070,19655,DAL
5344,201701070,17367,IND
5345,201701070,13945,MIN
5346,201701070,18203,OKC
5347,201701070,18418,SAS
5348,201701080,16123,BRK
5349,201701080,19060,LAC
5350,201701080,18997,LAL
5351,201701080,16112,MEM
5352,201701080,15311,MIL
5353,201701080,18055,PHO
5354,201701080,13506,POR
5355,201701080,17608,SAC
5356,201701080,19800,TOR
5357,201701090,21923,CHI
5358,201701090,9625,MIN
5359,201701090,19812,NYK
5360,201701100,13279,BRK
5361,201701100,19596,GSW
5362,201701100,16196,HOU
5363,201701100,18483,LAL
5364,201701100,17608,SAC
5365,201701100,18418,SAS
5366,201701100,19800,TOR
5367,201701100,19911,UTA
5368,201701100,14361,WAS
5369,201701110,18624,BOS
5370,201701110,19060,LAC
5371,201701110,13858,MIN
5372,201701110,18203,OKC
5373,201701110,18755,PHI
5374,201701110,19393,POR
5375,201701120,14352,BRK
5376,201701120,18689,DEN
5377,201701120,19596,GSW
5378,201701120,19812,NYK
5379,201701120,19874,PHO
5380,201701120,18418,SAS
5381,201701130,18216,ATL
5382,201701130,18055,HOU
5383,201701130,17483,MIL
5384,201701130,16644,MIN
5385,201701130,18215,PHI
5386,201701130,19344,POR
5387,201701130,17608,SAC
5388,201701130,19800,TOR
5389,201701130,19911,UTA
5390,201701140,21916,CHI
5391,201701140,19060,LAC
5392,201701140,20532,PHO
5393,201701140,19911,UTA
5394,201701140,17880,WAS
5395,201701150,14231,ATL
5396,201701150,17732,BRK
5397,201701150,19655,DAL
5398,201701150,18997,LAL
5399,201701150,18119,MEM
5400,201701150,17608,SAC
5401,201701150,19800,TOR
5402,201701160,18624,BOS
5403,201701160,11217,DEN
5404,201701160,19596,GSW
5405,201701160,15525,IND
5406,201701160,19060,LAC
5407,201701160,13261,MIL
5408,201701160,19812,NYK
5409,201701160,16767,PHO
5410,201701160,17395,WAS
5411,201701170,12874,BRK
5412,201701170,21294,CHI
5413,201701170,18412,LAL
5414,201701170,19600,MIA
5415,201701170,18418,SAS
5416,201701180,18624,BOS
5417,201701180,15451,CHO
5418,201701180,15159,DET
5419,201701180,19596,GSW
5420,201701180,15782,HOU
5421,201701180,15818,NOP
5422,201701180,17223,PHI
5423,201701180,17608,SAC
5424,201701180,15079,WAS
5425,201701190,20562,CLE
5426,201701190,19060,LAC
5427,201701190,19600,MIA
5428,201701190,19812,NYK
5429,201701190,18418,SAS
5430,201701200,16328,ATL
5431,201701200,18378,CHO
5432,201701200,19421,DAL
5433,201701200,18055,HOU
5434,201701200,18997,LAL
5435,201701200,16991,MEM
5436,201701200,17004,NOP
5437,201701200,19307,ORL
5438,201701200,19476,PHI
5439,201701210,15116,ATL
5440,201701210,18624,BOS
5441,201701210,21606,CHI
5442,201701210,18583,CHO
5443,201701210,20562,CLE
5444,201701210,16056,DEN
5445,201701210,18231,DET
5446,201701210,18119,MEM
5447,201701210,19600,MIA
5448,201701210,19812,NYK
5449,201701210,19911,UTA
5450,201701220,19484,DAL
5451,201701220,12788,MIN
5452,201701220,18846,ORL
5453,201701220,19800,TOR
5454,201701230,12853,ATL
5455,201701230,16643,BRK
5456,201701230,15285,CHO
5457,201701230,14017,DET
5458,201701230,16015,IND
5459,201701230,19600,MIA
5460,201701230,14016,MIL
5461,201701230,17758,NOP
5462,201701230,19911,UTA
5463,201701240,10867,DEN
5464,201701240,18846,ORL
5465,201701240,17591,PHI
5466,201701240,17241,PHO
5467,201701240,19800,TOR
5468,201701240,16387,WAS
5469,201701250,18624,BOS
5470,201701250,14929,BRK
5471,201701250,21445,CHI
5472,201701250,19639,CHO
5473,201701250,20562,CLE
5474,201701250,19750,DAL
5475,201701250,15904,MEM
5476,201701250,13663,MIL
5477,201701250,15277,NOP
5478,201701250,19393,POR
5479,201701260,12231,DEN
5480,201701260,14862,MIN
5481,201701260,18203,OKC
5482,201701260,19911,UTA
5483,201701270,16968,ATL
5484,201701270,18624,BOS
5485,201701270,22082,CHI
5486,201701270,20562,CLE
5487,201701270,17522,IND
5488,201701270,17757,NOP
5489,201701270,19812,NYK
5490,201701270,20588,PHI
5491,201701270,19558,POR
5492,201701270,19800,TOR
5493,201701280,18597,CHO
5494,201701280,19596,GSW
5495,201701280,19600,MIA
5496,201701280,18717,MIL
5497,201701280,14798,MIN
5498,201701280,18055,PHO
5499,201701280,19911,UTA
5500,201701290,13643,ATL
5501,201701290,21606,CHI
5502,201701290,20562,CLE
5503,201701290,17923,IND
5504,201701290,16779,NOP
5505,201701290,19393,POR
5506,201701290,18418,SAS
5507,201701290,19800,TOR
5508,201701300,18188,BOS
5509,201701300,20202,DAL
5510,201701300,19600,MIA
5511,201701300,11124,MIN
5512,201701300,15840,PHI
5513,201701300,16332,PHO
5514,201701310,15187,HOU
5515,201701310,18997,LAL
5516,201701310,19393,POR
5517,201701310,18418,SAS
5518,201701310,19800,TOR
5519,201701310,16683,WAS
5520, poptip s,Attend.,ort
5521,201702010,18624,BOS
5522,201702010,17732,BRK
5523,201702010,20562,CLE
5524,201702010,19263,DAL
5525,201702010,12020,DEN
5526,201702010,14262,DET
5527,201702010,19596,GSW
5528,201702010,19600,MIA
5529,201702010,18203,OKC
5530,201702010,16662,ORL
5531,201702010,16191,PHO
5532,201702010,19694,UTA
5533,201702020,15602,HOU
5534,201702020,19385,LAC
5535,201702020,18418,SAS
5536,201702020,16473,WAS
5537,201702030,18624,BOS
5538,201702030,14557,BRK
5539,201702030,18792,DEN
5540,201702030,16934,DET
5541,201702030,18055,HOU
5542,201702030,18203,OKC
5543,201702030,17141,ORL
5544,201702030,19393,POR
5545,201702030,17608,SAC
5546,201702040,16691,ATL
5547,201702040,17660,IND
5548,201702040,19754,MIA
5549,201702040,15081,MIN
5550,201702040,19812,NYK
5551,201702040,17192,PHO
5552,201702040,17608,SAC
5553,201702040,18418,SAS
5554,201702040,19911,UTA
5555,201702040,19651,WAS
5556,201702050,18624,BOS
5557,201702050,14245,BRK
5558,201702050,18203,OKC
5559,201702060,13126,ATL
5560,201702060,13047,DEN
5561,201702060,14731,DET
5562,201702060,16123,IND
5563,201702060,16708,MEM
5564,201702060,12502,MIN
5565,201702060,15888,NOP
5566,201702060,19812,NYK
5567,201702060,17608,SAC
5568,201702060,19800,TOR
5569,201702060,20356,WAS
5570,201702070,15322,CHO
5571,201702070,19326,DAL
5572,201702070,15514,HOU
5573,201702080,14222,ATL
5574,201702080,13179,BRK
5575,201702080,15121,DET
5576,201702080,19596,GSW
5577,201702080,17580,IND
5578,201702080,16044,MEM
5579,201702080,14211,MIL
5580,201702080,13832,MIN
5581,201702080,14508,NOP
5582,201702080,19812,NYK
5583,201702080,19233,PHI
5584,201702080,17608,SAC
5585,201702090,16270,CHO
5586,201702090,19883,DAL
5587,201702090,18203,OKC
5588,201702090,17829,ORL
5589,201702090,19393,POR
5590,201702100,15382,BRK
5591,201702100,17222,DET
5592,201702100,18119,MEM
5593,201702100,16380,MIL
5594,201702100,16093,MIN
5595,201702100,19812,NYK
5596,201702100,18055,PHO
5597,201702100,17608,SAC
5598,201702100,19503,WAS
5599,201702110,19483,CHO
5600,201702110,20562,CLE
5601,201702110,20052,DAL
5602,201702110,18055,HOU
5603,201702110,17923,IND
5604,201702110,18203,OKC
5605,201702110,20698,PHI
5606,201702110,19911,UTA
5607,201702120,19356,MIN
5608,201702120,19812,NYK
5609,201702120,17608,SAC
5610,201702120,19800,TOR
5611,201702130,13597,BRK
5612,201702130,15775,CHO
5613,201702130,20159,DAL
5614,201702130,19941,DEN
5615,201702130,15203,IND
5616,201702130,19600,MIA
5617,201702130,13397,MIL
5618,201702130,16321,PHO
5619,201702130,19475,POR
5620,201702130,19521,UTA
5621,201702130,20356,WAS
5622,201702140,21220,CHI
5623,201702140,19997,LAL
5624,201702140,17738,MIN
5625,201702150,18624,BOS
5626,201702150,16182,BRK
5627,201702150,20562,CLE
5628,201702150,13924,DEN
5629,201702150,13549,DET
5630,201702150,19596,GSW
5631,201702150,16967,HOU
5632,201702150,19060,LAC
5633,201702150,16145,MEM
5634,201702150,18203,OKC
5635,201702150,17101,ORL
5636,201702150,18055,PHO
5637,201702150,19800,TOR
5638,201702150,19590,UTA
5639,201702160,21866,CHI
5640,201702160,17233,IND
5641,201702230,20562,CLE
5642,201702230,14913,DET
5643,201702230,19596,GSW
5644,201702230,18470,NOP
5645,201702230,17487,ORL
5646,201702230,17608,SAC
5647,201702240,18122,ATL
5648,201702240,21641,CHI
5649,201702240,17143,DEN
5650,201702240,17923,IND
5651,201702240,19060,LAC
5652,201702240,16064,MIL
5653,201702240,15948,MIN
5654,201702240,18203,OKC
5655,201702240,19277,PHI
5656,201702240,19800,TOR
5657,201702250,20562,CLE
5658,201702250,20411,DAL
5659,201702250,19596,GSW
5660,201702250,18055,HOU
5661,201702250,19600,MIA
5662,201702250,19812,NYK
5663,201702250,18498,ORL
5664,201702250,17608,SAC
5665,201702260,18024,DEN
5666,201702260,20141,DET
5667,201702260,19060,LAC
5668,201702260,18997,LAL
5669,201702260,16051,MIL
5670,201702260,18203,OKC
5671,201702260,19800,TOR
5672,201702260,19648,WAS
5673,201702270,18624,BOS
5674,201702270,20562,CLE
5675,201702270,19539,DAL
5676,201702270,18055,HOU
5677,201702270,19812,NYK
5678,201702270,20585,PHI
5679,201702270,17608,SAC
5680,201702280,21015,CHI
5681,201702280,13502,DET
5682,201702280,18997,LAL
5683,201702280,15871,MEM
5684,201702280,18203,OKC
5685,201702280,20356,WAS
5686, poptip s,Attend.,ort
5687,201703010,12483,ATL
5688,201703010,18624,BOS
5689,201703010,19060,LAC
5690,201703010,19609,MIA
5691,201703010,13214,MIL
5692,201703010,14406,NOP
5693,201703010,16005,ORL
5694,201703010,17608,SAC
5695,201703010,18418,SAS
5696,201703010,19800,TOR
5697,201703010,19127,UTA
5698,201703020,22253,CHI
5699,201703020,16572,PHO
5700,201703020,19875,POR
5701,201703030,18877,ATL
5702,201703030,19480,DAL
5703,201703030,18997,LAL
5704,201703030,16208,MIL
5705,201703030,17669,NOP
5706,201703030,17136,ORL
5707,201703030,18518,PHI
5708,201703030,18055,PHO
5709,201703030,19911,UTA
5710,201703030,20356,WAS
5711,201703040,22807,CHI
5712,201703040,14708,DEN
5713,201703040,18055,HOU
5714,201703040,19600,MIA
5715,201703040,16775,MIL
5716,201703040,19523,PHI
5717,201703040,19638,POR
5718,201703040,18418,SAS
5719,201703050,15366,ATL
5720,201703050,20232,DAL
5721,201703050,18997,LAL
5722,201703050,19812,NYK
5723,201703050,16790,PHO
5724,201703050,17608,SAC
5725,201703050,19195,WAS
5726,201703060,18890,ATL
5727,201703060,16387,CHO
5728,201703060,20562,CLE
5729,201703060,11614,DEN
5730,201703060,16039,DET
5731,201703060,19283,LAC
5732,201703060,15505,MEM
5733,201703060,16046,ORL
5734,201703060,18351,PHI
5735,201703060,18418,SAS
5736,201703060,19649,UTA
5737,201703070,20484,DAL
5738,201703070,18203,OKC
5739,201703070,16372,PHO
5740,201703080,11931,ATL
5741,201703080,12323,DEN
5742,201703080,19596,GSW
5743,201703080,16230,HOU
5744,201703080,14353,IND
5745,201703080,19600,MIA
5746,201703080,13767,MIL
5747,201703080,14933,MIN
5748,201703080,14543,NOP
5749,201703080,16063,ORL
5750,201703080,18418,SAS
5751,201703090,19421,DET
5752,201703090,16642,MEM
5753,201703090,18203,OKC
5754,201703090,17552,PHO
5755,201703090,19240,POR
5756,201703100,16078,ATL
5757,201703100,21995,CHI
5758,201703100,17444,CHO
5759,201703100,20022,DAL
5760,201703100,17147,DEN
5761,201703100,16177,MIL
5762,201703100,20412,MIN
5763,201703100,17608,SAC
5764,201703110,18196,CHO
5765,201703110,20324,DAL
5766,201703110,19607,DET
5767,201703110,19060,LAC
5768,201703110,17523,MEM
5769,201703110,19745,MIA
5770,201703110,18717,MIL
5771,201703110,18203,OKC
5772,201703110,18846,ORL
5773,201703110,19482,POR
5774,201703110,17608,SAC
5775,201703110,18418,SAS
5776,201703120,18624,BOS
5777,201703120,17732,BRK
5778,201703120,18055,HOU
5779,201703120,17923,IND
5780,201703120,18997,LAL
5781,201703120,16664,PHO
5782,201703130,16489,CHO
5783,201703130,17344,DEN
5784,201703130,16770,MEM
5785,201703130,15747,MIN
5786,201703130,17608,SAC
5787,201703130,18418,SAS
5788,201703130,19800,TOR
5789,201703130,19911,UTA
5790,201703140,13911,BRK
5791,201703140,20562,CLE
5792,201703140,19596,GSW
5793,201703140,15530,NOP
5794,201703140,18261,NYK
5795,201703150,18624,BOS
5796,201703150,21583,CHI
5797,201703150,14033,DET
5798,201703150,18055,HOU
5799,201703150,14169,IND
5800,201703150,19060,LAC
5801,201703150,19678,MIA
5802,201703150,17196,PHO
5803,201703150,18418,SAS
5804,201703150,17844,WAS
5805,201703160,17063,ATL
5806,201703160,20562,CLE
5807,201703160,14179,DEN
5808,201703160,19596,GSW
5809,201703160,19812,NYK
5810,201703160,19800,TOR
5811,201703170,17732,BRK
5812,201703170,16541,DET
5813,201703170,18997,LAL
5814,201703170,19600,MIA
5815,201703170,17972,NOP
5816,201703170,17642,PHI
5817,201703170,16880,PHO
5818,201703170,20356,WAS
5819,201703180,16543,ATL
5820,201703180,21953,CHI
5821,201703180,19361,CHO
